UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_diff,torque_speed_interaction,Temperature Difference,Status
7788,L54967,L,0.14752329642507697,1.0072657948436043,-0.8968120601483845,0.7536879961136456,-0.6905001486506862,0,No Failure,0.8597424984185273,-0.6759164845037862,0.8597424984185273,Warning
7789,M22648,M,0.09752726279742736,1.0072657948436043,0.04587306634166558,0.0915981270517738,-0.6590787862857486,0,No Failure,0.9097385320461769,0.004201886959018332,0.9097385320461769,Warning
7790,L54969,L,0.09752726279742736,1.0072657948436043,-0.2441838956552729,-0.14916182533436123,-0.6119467427383422,0,No Failure,0.9097385320461769,0.03642291559319571,0.9097385320461769,Warning
7791,L54970,L,0.0475312291698062,0.9398649092380373,1.0610724333309502,-1.0720749761478792,-0.5805253803734046,0,No Failure,0.8923336800682311,-1.1375492036544506,0.8923336800682311,Warning
7792,L54971,L,0.0475312291698062,0.9398649092380373,-0.6736913201507395,0.7737513254791571,-0.549104018008467,0,No Failure,0.8923336800682311,-0.5212695519304379,0.8923336800682311,Warning
7793,H37206,H,0.0475312291698062,0.9398649092380373,-0.29996408065468416,0.04143980363799563,-0.5176826556435293,0,No Failure,0.8923336800682311,-0.012430452600781997,0.8923336800682311,Warning
7794,L54973,L,0.0475312291698062,1.0072657948436043,-0.5844430241516816,0.08156646236901802,-0.4391292497311854,0,No Failure,0.9597345656737981,-0.04767094993630323,0.9597345656737981,Warning
7795,M22654,M,0.09752726279742736,1.0746666804491714,-0.690425375650563,1.5863161647823627,-0.40770788736624775,0,No Failure,0.977139417651744,-1.095232933970423,0.977139417651744,Warning
7796,H37209,H,0.0475312291698062,1.0746666804491714,0.7542814158341884,-1.0419799820996123,-0.36057584381884134,0,No Failure,1.0271354512793651,-0.7859461361689778,1.0271354512793651,Warning
7797,L54976,L,0.0475312291698062,1.0072657948436043,-0.472882654152859,1.2452395655686714,-0.28202243790649734,0,No Failure,0.9597345656737981,-0.5888521908222665,0.9597345656737981,Warning
7798,L54977,L,-0.002464804457843392,0.9398649092380373,-0.3501662471541543,-0.09900350192058306,-0.25060107554155975,0,No Failure,0.9423297136958807,0.03466768472264968,0.9423297136958807,Warning
7799,L54978,L,-0.002464804457843392,1.0072657948436043,1.5240479688260637,-1.1723916229754356,-0.21917971317662216,0,No Failure,1.0097305993014478,-1.786781071664405,1.0097305993014478,Warning
7800,L54979,L,-0.002464804457843392,0.9398649092380373,-0.919124134148149,0.1919147738793301,-0.18775835081168454,0,No Failure,0.9423297136958807,-0.17639350037207707,0.9423297136958807,Warning
7801,M22660,M,0.0475312291698062,0.9398649092380373,-0.08242135915698029,0.06150313300350718,-0.15633698844674693,0,No Failure,0.8923336800682311,-0.0050691718145615934,0.8923336800682311,Warning
7802,L54981,L,-0.002464804457843392,0.9398649092380373,-0.8689219676486789,0.964352954451514,-0.10920494489934053,0,No Failure,0.9423297136958807,-0.8379474666898264,0.9423297136958807,Warning
7803,L54982,L,-0.05246083808549298,0.8724640236325086,-0.6123331166513871,1.8270761171684984,-0.07778358253440293,0,No Failure,0.9249248617180016,-1.1187792131851015,0.9249248617180016,Warning
7804,M22663,M,-0.10245687171311416,0.8724640236325086,-0.12146748865656816,0.12169312110004112,-0.046362220169465326,0,No Failure,0.9749208953456228,-0.01478175780680162,0.9749208953456228,Warning
7805,M22664,M,-0.05246083808549298,0.9398649092380373,-0.3278541731543898,0.492864714361999,0.0007698233779410749,0,No Failure,0.9923257473235303,-0.1615877534041277,0.9923257473235303,Warning
7806,L54985,L,-0.05246083808549298,0.9398649092380373,0.9327780078323045,-1.1222332995616573,0.04790186692534748,0,No Failure,0.9923257473235303,-1.0467945414881965,0.9923257473235303,Warning
7807,L54986,L,-0.002464804457843392,1.0072657948436043,-1.058574596646677,0.8640363076239577,0.07932322929028508,0,No Failure,1.0097305993014478,-0.9146468858311152,1.0097305993014478,Warning
7808,M22667,M,-0.002464804457843392,1.0072657948436043,-0.4896167096526824,0.9041629663549801,0.11074459165522269,0,No Failure,1.0097305993014478,-0.44269329657653433,1.0097305993014478,Warning
7809,L54988,L,-0.05246083808549298,0.9398649092380373,0.49211454633695556,-0.32973178962396227,0.1578766352026291,0,No Failure,0.9923257473235303,-0.16226581006366866,0.9923257473235303,Warning
7810,M22669,M,-0.002464804457843392,0.9398649092380373,-0.009907118657745668,-0.46014343049978595,0.18929799756756668,0,No Failure,0.9423297136958807,0.004558695565543527,0.9423297136958807,Warning
7811,L54990,L,0.0475312291698062,1.0072657948436043,3.7887234798021603,-2.305969732126822,0.2364300411149731,0,No Failure,0.9597345656737981,-8.736681667821989,0.9597345656737981,Warning
7812,M22671,M,-0.002464804457843392,0.9398649092380373,-0.4059464321535655,-0.09900350192058306,0.2678514034799107,0,No Failure,0.9423297136958807,0.040190118375369364,0.9423297136958807,Warning
7813,L54992,L,-0.002464804457843392,1.0072657948436043,0.7096572678346594,-0.8012200297134773,0.3149834470273171,0,No Failure,1.0097305993014478,-0.5685916172208709,1.0097305993014478,Warning
7814,L54993,L,-0.002464804457843392,1.0072657948436043,-0.4673046356529179,0.17185144451381926,0.3464048093922547,0,No Failure,1.0097305993014478,-0.08030697666495795,1.0097305993014478,Warning
7815,L54994,L,-0.002464804457843392,0.9398649092380373,2.165520096319293,-1.5435632162373938,0.3778261717571923,0,No Failure,0.9423297136958807,-3.3426171647013185,0.9423297136958807,Warning
7816,M22675,M,-0.05246083808549298,0.8724640236325086,0.916043952332481,-1.16235995829268,0.4092475341221299,0,No Failure,0.9249248617180016,-1.0647728102274445,0.9249248617180016,Warning
7817,L54996,L,-0.10245687171311416,0.8050631380269416,-0.032219192657510165,-0.40998510708600777,0.4563795776695363,0,No Failure,0.9075200097400558,0.01320938915191402,0.9075200097400558,Warning
7818,H37231,H,-0.10245687171311416,0.8724640236325086,1.3734414693276533,-1.463309898775349,0.48780094003447394,0,No Failure,0.9749208953456228,-2.009770497455715,0.9749208953456228,Warning
7819,L54998,L,-0.10245687171311416,0.8050631380269416,3.364794073806635,-2.3460963908578445,0.5663543459468179,0,No Failure,0.9075200097400558,-7.894131232537609,0.9075200097400558,Warning
7820,L54999,L,-0.10245687171311416,0.8050631380269416,-0.9470142266478546,0.6232763552378227,0.5977757083117555,0,No Failure,0.9075200097400558,-0.5902515755434401,0.9075200097400558,Warning
7821,M22680,M,-0.10245687171311416,0.8050631380269416,0.9327780078323045,-1.082106640830635,0.6291970706766932,0,No Failure,0.9075200097400558,-1.0093652766961068,0.9075200097400558,Warning
7822,L55001,L,-0.05246083808549298,0.8724640236325086,1.4682677838266525,-1.5636265456029053,0.6763291142240996,0,No Failure,0.9249248617180016,-2.2958224828449016,0.9249248617180016,Warning
7823,H37236,H,-0.05246083808549298,0.8724640236325086,-0.7015814126504452,0.18188310919657433,0.7077504765890371,0,No Failure,0.9249248617180016,-0.1276058086873878,0.9249248617180016,Warning
7824,L55003,L,-0.002464804457843392,0.8724640236325086,-0.30554209915462527,1.3254928830307169,0.7863038825013812,0,No Failure,0.874928828090352,-0.4049938778957214,0.874928828090352,Warning
7825,L55004,L,-0.05246083808549298,0.8724640236325086,-0.021063155657627917,-0.1892884840653836,0.8177252448663187,0,No Failure,0.9249248617180016,0.003987012804065596,0.9249248617180016,Warning
7826,M22685,M,-0.05246083808549298,0.8050631380269416,0.2243696583397816,-0.45011176581703016,0.8491466072312563,0,No Failure,0.8575239761124346,-0.10099142311108283,0.8575239761124346,Warning
7827,L55006,L,-0.10245687171311416,0.737662252421413,-1.3318975031437923,2.4289759981338364,0.8962786507786628,0,No Failure,0.8401191241345272,-3.2351470671106575,0.8401191241345272,Warning
7828,M22687,M,-0.10245687171311416,0.737662252421413,-0.4840386911527413,0.4326747262654651,0.9277000131436004,0,No Failure,0.8401191241345272,-0.20943130819640635,0.8401191241345272,Warning
7829,M22688,M,-0.10245687171311416,0.737662252421413,0.12954334384078245,-0.43004843645151863,0.9748320566910068,0,No Failure,0.8401191241345272,-0.05570991247142996,0.8401191241345272,Warning
7830,L55009,L,-0.10245687171311416,0.8050631380269416,0.6985012308347772,-1.1723916229754356,1.0219641002384132,0,No Failure,0.9075200097400558,-0.8189169916687239,0.9075200097400558,Warning
7831,H37244,H,-0.05246083808549298,0.8050631380269416,-0.2441838956552729,-0.42001677176876356,1.0533854626033508,0,No Failure,0.8575239761124346,0.10256133157104834,0.8575239761124346,Warning
7832,M22691,M,-0.002464804457843392,0.9398649092380373,-0.032219192657510165,0.2621364266586198,1.1319388685156948,0,No Failure,0.9423297136958807,-0.008445824033065355,0.9423297136958807,Warning
7833,L55012,L,-0.002464804457843392,0.9398649092380373,-0.30554209915462527,-0.29963679557569567,1.179070912063101,0,No Failure,0.9423297136958807,0.09155165550416339,0.9423297136958807,Warning
7834,L55013,L,-0.002464804457843392,0.9398649092380373,0.3638201208383097,-0.12909849596884967,1.2104922744280389,0,No Failure,0.9423297136958807,-0.04696863040343093,0.9423297136958807,Warning
7835,L55014,L,-0.002464804457843392,0.9398649092380373,-0.31112011765456643,0.5630863671412888,1.2419136367929764,0,No Failure,0.9423297136958807,-0.17518749679468015,0.9423297136958807,Warning
7836,L55015,L,0.0475312291698062,1.0072657948436043,0.05702910334154783,-0.530365083279075,1.273334999157914,0,No Failure,0.9597345656737981,-0.030246245143070987,0.9597345656737981,Warning
7837,L55016,L,0.0475312291698062,0.9398649092380373,0.3638201208383097,-0.5002700892308083,1.3047563615228517,0,No Failure,0.8923336800682311,-0.18200832431574465,0.8923336800682311,Warning
7838,L55017,L,0.09752726279742736,1.0072657948436043,0.8156396193335408,-0.9015366765410335,1.3361777238877892,0,No Failure,0.9097385320461769,-0.7353290316691541,0.9097385320461769,Warning
7839,L55018,L,0.09752726279742736,1.0746666804491714,-0.9302801711480313,0.9242262957204916,1.3675990862527267,0,No Failure,0.977139417651744,-0.85978939656237,0.977139417651744,Warning
7840,L55019,L,0.14752329642507697,1.0746666804491714,-0.919124134148149,0.7436563314308898,1.3990204486176645,0,No Failure,0.9271433840240944,-0.6835124817302055,0.9271433840240944,Warning
7841,L55020,L,0.09752726279742736,1.0746666804491714,0.37497615783819194,-0.9015366765410335,1.430441810982602,0,No Failure,0.977139417651744,-0.33805475911956956,0.977139417651744,Warning
7842,L55021,L,0.0475312291698062,1.0072657948436043,-0.37805633965385993,0.723593002065379,1.4618631733475396,0,No Failure,0.9597345656737981,-0.2735589217599851,0.9597345656737981,Warning
7843,L55022,L,0.0475312291698062,1.0072657948436043,0.6706111383350716,-0.8915050118582778,1.4932845357124773,0,No Failure,0.9597345656737981,-0.5978531908337011,0.9597345656737981,Warning
7844,M22703,M,0.0475312291698062,1.1420675660547,-0.7740956531496798,0.8540046429412019,1.5247058980774149,0,No Failure,1.0945363368848937,-0.6610812818704288,1.0945363368848937,Warning
7845,L55024,L,0.0475312291698062,1.1420675660547,-0.1995597476557439,0.2621364266586198,1.5718379416248212,0,No Failure,1.0945363368848937,-0.05231187915537259,1.0945363368848937,Warning
7846,L55025,L,0.09752726279742736,1.209468451660267,1.445955709826888,-1.6840065217959728,1.603259303989759,0,No Failure,1.1119411888628397,-2.4349988455766045,1.1119411888628397,Warning
7847,M22706,M,0.09752726279742736,1.0746666804491714,0.3861321948380742,-0.5002700892308083,1.6346806663546964,0,No Failure,0.977139417651744,-0.19317038756653124,0.977139417651744,Warning
7848,L55027,L,0.09752726279742736,1.0746666804491714,-1.2091810961450875,1.0947645953273368,1.6818127099021027,0,No Failure,0.977139417651744,-1.3237686533987423,0.977139417651744,Warning
7849,H37262,H,0.09752726279742736,1.0746666804491714,0.04587306634166558,-0.22941514279640599,1.7132340722670405,0,No Failure,0.977139417651744,-0.010523976065282215,0.977139417651744,Warning
7850,M22709,M,0.14752329642507697,1.1420675660547,-0.919124134148149,0.793814654844668,1.7917874781793846,1,Tool Wear Failure,0.994544269629623,-0.7296142073082171,0.994544269629623,Warning
7851,M22710,M,0.14752329642507697,1.1420675660547,-0.5119287836524469,-0.31970012494120725,-1.6959837443286896,0,No Failure,0.994544269629623,0.16366369609468753,0.994544269629623,Warning
7852,L55031,L,0.19751933005269812,1.1420675660547,-0.9247021526480902,0.723593002065379,-1.648851700781283,0,No Failure,0.9445482360020019,-0.6691080066509499,0.9445482360020019,Warning
7853,L55032,L,0.14752329642507697,1.1420675660547,-0.13262352565645041,-0.24947847216191754,-1.6174303384163455,0,No Failure,0.994544269629623,0.03308671455349812,0.994544269629623,Warning
7854,L55033,L,0.14752329642507697,1.1420675660547,-1.2370711886447932,1.6565378175616523,-1.5860089760514078,0,No Failure,0.994544269629623,-2.049255207006045,0.994544269629623,Warning
7855,L55034,L,0.14752329642507697,1.209468451660267,0.06818514034143008,-0.27957346621018414,-1.5545876136864702,0,No Failure,1.06194515523519,-0.019062756029281466,1.06194515523519,Warning
7856,M22715,M,0.14752329642507697,1.209468451660267,0.2968838988390162,-0.7911883650307214,-1.5231662513215327,0,No Failure,1.06194515523519,-0.23489108652638735,1.06194515523519,Warning
7857,L55036,L,0.19751933005269812,1.209468451660267,-0.5900210426516227,0.2220097679275974,-1.4760342077741262,0,No Failure,1.011949121607569,-0.1309904347514858,1.011949121607569,Warning
7858,L55037,L,0.2475153636803477,1.2768693372657955,-0.5955990611515638,0.312294750072398,-1.4446128454091887,0,No Failure,1.0293539735854478,-0.1860024599456825,1.0293539735854478,Warning
7859,L55038,L,0.2475153636803477,1.2768693372657955,-1.052996578146736,1.1750179127893825,-1.4131914830442511,0,No Failure,1.0293539735854478,-1.2372898414283398,1.0293539735854478,Warning
7860,M22719,M,0.2475153636803477,1.2768693372657955,-0.9414362081479135,0.4828330496792433,-1.3817701206793134,0,No Failure,1.0293539735854478,-0.45455651545851994,1.0293539735854478,Warning
7861,L55040,L,0.2475153636803477,1.3442702228713626,-0.690425375650563,0.4627697203137324,-1.334638077131907,0,No Failure,1.0967548591910148,-0.3195079579873147,1.0967548591910148,Warning
7862,L55041,L,0.2475153636803477,1.3442702228713626,-0.22744984015544953,0.2922314207068864,-1.3032167147669695,0,No Failure,1.0967548591910148,-0.06646798992818123,1.0967548591910148,Warning
7863,M22722,M,0.2475153636803477,1.3442702228713626,-0.87449998614862,1.4157778651755175,-1.2717953524020318,0,No Failure,1.0967548591910148,-1.2380977234855128,1.0967548591910148,Warning
7864,M22723,M,0.2475153636803477,1.2768693372657955,-0.15493559965621492,0.45273805563097663,-1.2246633088546255,0,No Failure,1.0293539735854478,-0.07014524213637416,1.0293539735854478,Warning
7865,L55044,L,0.2475153636803477,1.2768693372657955,-1.1645569481455584,1.9574877580443213,-1.177531265307219,0,No Failure,1.0293539735854478,-2.2796059695403863,1.0293539735854478,Warning
7866,L55045,L,0.2475153636803477,1.2768693372657955,-0.8689219676486789,1.0546379365963146,-1.1461099029422814,0,No Failure,1.0293539735854478,-0.9163980710242123,1.0293539735854478,Warning
7867,L55046,L,0.2475153636803477,1.2768693372657955,-0.6011770796515049,0.9442896250860024,-1.114688540577344,0,No Failure,1.0293539735854478,-0.5676852791544174,1.0293539735854478,Warning
7868,L55047,L,0.2475153636803477,1.3442702228713626,-0.43383652465327116,-0.1892884840653836,-1.0832671782124061,0,No Failure,1.0967548591910148,0.08212025808381211,1.0967548591910148,Warning
7869,H37282,H,0.19751933005269812,1.2768693372657955,-0.562130950151917,0.6734346786516008,-1.0518458158474686,0,Random Failures,1.0793500072130975,-0.37855847577567525,1.0793500072130975,Warning
7870,M22729,M,0.2475153636803477,1.3442702228713626,1.3399733583280065,-1.2325816110719694,-0.9732924099351247,0,No Failure,1.0967548591910148,-1.6516265208014516,1.0967548591910148,Warning
7871,M22730,M,0.2975113973079973,1.4116711084769296,-1.3709436326433802,1.2352079008859156,-0.9261603663877183,0,No Failure,1.1141597111689323,-1.6934004067103414,1.1141597111689323,Warning
7872,L55051,L,0.2975113973079973,1.4790719940824582,-1.2872733551442632,1.4759678532720513,-0.8790283228403118,0,No Failure,1.181560596774461,-1.899974090566589,1.181560596774461,Warning
7873,L55052,L,0.2975113973079973,1.5464728796880252,-0.03779721115745129,-0.27957346621018414,-0.8476069604753742,0,No Failure,1.248961482380028,0.010567097336366904,1.248961482380028,Warning
7874,L55053,L,0.3475074309356185,1.6138737652935538,-0.38363435815380104,-0.13913016065160544,-0.8161855981104366,0,No Failure,1.2663663343579352,0.053375109881413876,1.2663663343579352,Warning
7875,L55054,L,0.3475074309356185,1.5464728796880252,0.05145108484160671,-0.20935181343089515,-0.784764235745499,0,No Failure,1.1989654487524066,-0.010771377914577206,1.1989654487524066,Warning
7876,L55055,L,0.3475074309356185,1.5464728796880252,2.0037575598210005,-1.6037532043339278,-0.7533428733805614,0,No Failure,1.1989654487524066,-3.2135326072712616,1.1989654487524066,Warning
7877,H37290,H,0.3475074309356185,1.4790719940824582,-1.1366668556458528,0.9041629663549801,-0.7219215110156237,0,No Failure,1.1315645631468396,-1.027732075958142,1.1315645631468396,Warning
7878,L55057,L,0.3475074309356185,1.5464728796880252,-0.6625352831508573,1.3856828711272502,-0.6433681051032798,0,No Failure,1.1989654487524066,-0.9180637933795857,1.1989654487524066,Warning
7879,L55058,L,0.3475074309356185,1.5464728796880252,-0.6736913201507395,0.9041629663549801,-0.6119467427383422,0,No Failure,1.1989654487524066,-0.6091267424350952,1.1989654487524066,Warning
7880,M22739,M,0.39750346456326807,1.5464728796880252,-0.021063155657627917,0.03140813895523986,-0.5805253803734046,0,No Failure,1.1489694151247571,-0.0006615545197306243,1.1489694151247571,Warning
7881,H37294,H,0.3475074309356185,1.6138737652935538,-0.45614859865303564,0.723593002065379,-0.5333933368259982,0,No Failure,1.2663663343579352,-0.33006593388726574,1.2663663343579352,Warning
7882,L55061,L,0.39750346456326807,1.6138737652935538,-0.25533993265515514,-0.08897183723782728,-0.45483993091365416,0,No Failure,1.2163703007302857,0.022718062928512243,1.2163703007302857,Warning
7883,H37296,H,0.3475074309356185,1.5464728796880252,0.731969341834424,-1.272708269802992,-0.42341856854871657,0,No Failure,1.1989654487524066,-0.9315834345949244,1.1989654487524066,Warning
7884,H37297,H,0.3475074309356185,1.5464728796880252,-0.5175068021523881,0.5430230377757772,-0.34486516263637257,0,No Failure,1.1989654487524066,-0.2810181157744179,1.1989654487524066,Warning
7885,L55064,L,0.39750346456326807,1.6138737652935538,-0.4115244506535067,1.917361099313299,-0.26631175672402857,1,Power Failure,1.2163703007302857,-0.789040973099309,1.2163703007302857,Warning
7886,L55065,L,0.3475074309356185,1.5464728796880252,0.28572786183913396,-0.3698584483549854,-0.23489039435909095,0,No Failure,1.1989654487524066,-0.10567886363160972,1.1989654487524066,Warning
7887,M22746,M,0.2975113973079973,1.4790719940824582,3.5432906658047507,-2.1554947618854876,-0.20346903199415334,0,No Failure,1.181560596774461,-7.637544469979882,1.181560596774461,Warning
7888,L55067,L,0.3475074309356185,1.6138737652935538,0.28572786183913396,-0.20935181343089515,-0.15633698844674693,0,No Failure,1.2663663343579352,-0.05981764602375496,1.2663663343579352,Warning
7889,L55068,L,0.3475074309356185,1.5464728796880252,0.21321362133989932,-0.6808400535204094,-0.12491562608180934,0,No Failure,1.1989654487524066,-0.14516437336433738,1.1989654487524066,Warning
7890,M22749,M,0.3475074309356185,1.6138737652935538,-0.9358581896479724,2.1781843810649457,-0.09349426371687174,0,No Failure,1.2663663343579352,-2.0384716915829295,1.2663663343579352,Warning
7891,L55070,L,0.39750346456326807,1.6138737652935538,1.273037136328713,-1.4432465694098375,-0.046362220169465326,0,No Failure,1.2163703007302857,-1.8373064797377385,1.2163703007302857,Warning
7892,L55071,L,0.39750346456326807,1.6812746508991208,-0.12146748865656816,-0.07894017255507152,-0.014940857804527726,0,No Failure,1.2837711863358527,0.009588664514380682,1.2837711863358527,Warning
7893,M22752,M,0.44749949819088924,1.7486755365046878,0.09049721434119458,0.06150313300350718,0.016480504560409875,0,No Failure,1.3011760383137985,0.005565862210073388,1.3011760383137985,Warning
7894,L55073,L,0.44749949819088924,1.8160764221102164,-0.6848473571506217,0.382516402851687,0.06361254810781627,0,No Failure,1.368576923919327,-0.2619653475597404,1.368576923919327,Warning
7895,M22754,M,0.39750346456326807,1.7486755365046878,0.2745718248392517,-0.44008010113427437,0.09503391047275388,0,No Failure,1.3511720719414198,-0.12083359644388016,1.3511720719414198,Warning
7896,L55075,L,0.39750346456326807,1.7486755365046878,-0.651379246150975,1.0044796131825364,0.1421659540201603,0,No Failure,1.3511720719414198,-0.6542971732088635,1.3511720719414198,Warning
7897,L55076,L,0.39750346456326807,1.7486755365046878,-0.9079680971482668,1.3656195417617392,0.1735873163850979,0,No Failure,1.3511720719414198,-1.2399389767618942,1.3511720719414198,Warning
7898,L55077,L,0.39750346456326807,1.6812746508991208,-0.5844430241516816,1.074701265961826,0.2050086787500355,0,No Failure,1.2837711863358527,-0.6281016579383703,1.2837711863358527,Warning
7899,L55078,L,0.39750346456326807,1.6812746508991208,-0.6458012276510339,0.7336246667481341,0.2364300411149731,0,No Failure,1.2837711863358527,-0.4737757104210256,1.2837711863358527,Warning
7900,L55079,L,0.44749949819088924,1.6138737652935538,-0.9749043191475603,1.255271230251427,0.2678514034799107,0,No Failure,1.1663742671026645,-1.2237693440737878,1.1663742671026645,Warning
7901,L55080,L,0.39750346456326807,1.6138737652935538,1.5965622093252982,-1.623816533699439,0.2992727658448483,0,No Failure,1.2163703007302857,-2.592524112582124,1.2163703007302857,Warning
7902,L55081,L,0.39750346456326807,1.6138737652935538,-0.9693263006476192,0.45273805563097663,0.3306941282097859,0,No Failure,1.2163703007302857,-0.4388509046271706,1.2163703007302857,Warning
7903,M22762,M,0.3475074309356185,1.5464728796880252,-0.606755098151446,0.723593002065379,0.36211549057472353,0,No Failure,1.1989654487524066,-0.4390437429898785,1.1989654487524066,Warning
7904,L55083,L,0.39750346456326807,1.5464728796880252,-0.5788650056517404,0.4828330496792433,0.4092475341221299,0,No Failure,1.1489694151247571,-0.2794951560314222,1.1489694151247571,Warning
7905,M22764,M,0.39750346456326807,1.6138737652935538,1.5184699503261225,-1.4934048928236157,0.44066889648706753,0,No Failure,1.2163703007302857,-2.267690453422664,1.2163703007302857,Warning
7906,M22765,M,0.39750346456326807,1.6138737652935538,-0.4115244506535067,0.3724847381689319,0.48780094003447394,0,No Failure,1.2163703007302857,-0.15328657725178496,1.2163703007302857,Warning
7907,L55086,L,0.44749949819088924,1.6138737652935538,-0.9302801711480313,1.1047962600100927,0.5349329835818804,0,No Failure,1.1663742671026645,-1.0277700538458938,1.1663742671026645,Warning
7908,L55087,L,0.39750346456326807,1.5464728796880252,1.7806368198233555,-1.3730249166305482,0.5663543459468179,0,No Failure,1.1489694151247571,-2.444858721087247,1.1489694151247571,Warning
7909,L55088,L,0.3475074309356185,1.5464728796880252,0.9829801743317745,-1.32286659321677,0.5977757083117555,0,No Failure,1.1989654487524066,-1.3003516344179014,1.1989654487524066,Warning
7910,L55089,L,0.3475074309356185,1.4790719940824582,0.28572786183913396,-0.14916182533436123,0.6291970706766932,0,No Failure,1.1315645631468396,-0.0426196894208094,1.1315645631468396,Warning
7911,M22770,M,0.39750346456326807,1.4790719940824582,0.6985012308347772,-1.4332149047270821,0.6606184330416307,0,No Failure,1.0815685295191901,-1.001102375002615,1.0815685295191901,Warning
7912,L55091,L,0.3475074309356185,1.4116711084769296,-0.1493575811562738,-0.30966846025845146,0.7077504765890371,0,No Failure,1.064163677541311,0.04625133218459001,1.064163677541311,Warning
7913,L55092,L,0.3475074309356185,1.4116711084769296,-0.22744984015544953,0.4025797322171985,0.7391718389539748,0,No Failure,1.064163677541311,-0.09156669574262548,1.064163677541311,Warning
7914,L55093,L,0.3475074309356185,1.4116711084769296,-0.8019857456493854,0.1919147738793301,0.7705932013189124,0,No Failure,1.064163677541311,-0.15391291303074775,1.064163677541311,Warning
7915,H37328,H,0.3475074309356185,1.4116711084769296,-0.2720739881549785,0.312294750072398,0.8020145636838499,0,No Failure,1.064163677541311,-0.08496727813205959,1.064163677541311,Warning
7916,H37329,H,0.39750346456326807,1.4116711084769296,-0.06568730365715691,-0.49023842454805255,0.880567969596194,0,No Failure,1.0141676439136615,0.032202440257694136,1.0141676439136615,Warning
7917,L55096,L,0.39750346456326807,1.4116711084769296,-0.1493575811562738,-0.28960513089293993,0.9591213755085379,0,No Failure,1.0141676439136615,0.043254721840615566,1.0141676439136615,Warning
7918,L55097,L,0.44749949819088924,1.4116711084769296,-0.36132228415403655,0.24207309729310825,0.9905427378734756,0,No Failure,0.9641716102860403,-0.0874664044461882,0.9641716102860403,Warning
7919,L55098,L,0.39750346456326807,1.4116711084769296,-0.18840371065586167,0.13172478578279617,1.0219641002384132,0,No Failure,1.0141676439136615,-0.024817438426827293,1.0141676439136615,Warning
7920,L55099,L,0.39750346456326807,1.3442702228713626,-0.2386058771553318,0.0013131449069732513,1.0533854626033508,0,No Failure,0.9467667583080945,-0.0003133240923604092,0.9467667583080945,Warning
7921,L55100,L,0.39750346456326807,1.3442702228713626,-0.87449998614862,0.9342579604032467,1.0848068249682883,0,No Failure,0.9467667583080945,-0.8170085734318773,0.9467667583080945,Warning
7922,L55101,L,0.3475074309356185,1.2768693372657955,-0.6681133016507984,0.7737513254791571,1.116228187333226,0,No Failure,0.929361906330177,-0.5169535527225613,0.929361906330177,Warning
7923,L55102,L,0.3475074309356185,1.2768693372657955,-0.42825850615333005,-0.028781849141293357,1.1476495496981636,0,No Failure,0.929361906330177,0.012326071717580798,0.929361906330177,Warning
7924,M22783,M,0.39750346456326807,1.3442702228713626,-0.49519472815262355,0.5028963790447548,1.179070912063101,0,No Failure,0.9467667583080945,-0.24903163571000608,0.9467667583080945,Warning
7925,H37338,H,0.3475074309356185,1.2768693372657955,-0.8354538566490322,0.6533713492860893,1.2262029556105076,0,No Failure,0.929361906330177,-0.5458616135850451,0.929361906330177,Warning
7926,M22785,M,0.3475074309356185,1.2768693372657955,0.8825758413328343,-1.1824232876581913,1.3047563615228517,0,No Failure,0.929361906330177,-1.043578227916464,0.929361906330177,Warning
7927,L55106,L,0.3475074309356185,1.2768693372657955,-1.1366668556458528,1.7167278056581863,1.351888405070258,1,Overstrain Failure,0.929361906330177,-1.9513475968572953,0.929361906330177,Warning
7928,L55107,L,0.3475074309356185,1.2768693372657955,-0.3501662471541543,0.20194643856208588,1.3833097674351955,0,No Failure,0.929361906330177,-0.0707148265174326,0.929361906330177,Warning
7929,L55108,L,0.2975113973079973,1.1420675660547,-0.23302785865539066,0.3624530734861761,1.4147311298001333,0,No Failure,0.8445561687467027,-0.08446166357754857,0.8445561687467027,Warning
7930,M22789,M,0.2975113973079973,1.0746666804491714,0.7263913233344829,-1.082106640830635,1.4461524921650708,0,No Failure,0.7771552831411741,-0.7860328748219969,0.7771552831411741,Warning
7931,L55110,L,0.2975113973079973,1.0746666804491714,-0.4673046356529179,0.8038463195274238,1.4932845357124773,0,No Failure,0.7771552831411741,-0.3756411114677018,0.7771552831411741,Warning
7932,L55111,L,0.3475074309356185,1.1420675660547,-0.22187182165550842,-0.159193490017117,1.5247058980774149,0,No Failure,0.7945601351190814,0.03532054962579574,0.7945601351190814,Warning
7933,L55112,L,0.3475074309356185,1.209468451660267,-0.339010210154272,0.1919147738793301,1.5561272604423524,0,No Failure,0.8619610207246484,-0.06506106782454128,0.8619610207246484,Warning
7934,L55113,L,0.39750346456326807,1.209468451660267,2.1710981148192343,-1.8244498273545515,1.58754862280729,0,No Failure,0.8119649870969989,-3.961059580751744,0.8119649870969989,Warning
7935,M22794,M,0.39750346456326807,1.2768693372657955,0.4586464353373088,-1.1723916229754356,1.6189699851722277,0,No Failure,0.8793658727025275,-0.5377132386970057,0.8793658727025275,Warning
